48973141298628;-34
238257140157761;-78
92676807119905;-75
238257141023941;-69
238257140157765;-78
238257141023938;-69
238257141023936;-67
238257140692594;-69
238257140692593;-68
238257140692592;-69
238257139252917;-91
238257141258448;-75
238257141258449;-72
238257141258450;-72
238257139252912;-65
238257139252914;-64
238257139252913;-63
238257140692597;-67
